DateTime,High,Low,Open,Close,TotalVolume,PeriodVolume,Unknown
2024-02-05 12:52:00,144.0400,143.9800,143.9800,144.0400,22562767,36712,0
2024-02-05 12:51:00,144.0000,143.9500,143.9999,143.9827,22516187,34278,0
2024-02-05 12:50:00,144.0200,143.9404,144.0200,143.9850,22471416,32364,0
2024-02-05 12:49:00,144.0300,143.9309,144.0100,144.0250,22430083,22553,0
2024-02-05 12:48:00,144.0300,143.9150,143.9300,144.0126,22399023,57643,0
2024-02-05 12:47:00,143.9450,143.7900,143.8050,143.9250,22329306,35384,0
2024-02-05 12:46:00,143.8900,143.8050,143.8750,143.8250,22283058,38887,0
2024-02-05 12:45:00,143.9460,143.8400,143.8550,143.8700,22232099,35055,0
2024-02-05 12:44:00,143.8400,143.7900,143.8101,143.8400,22184133,27481,0
2024-02-05 12:43:00,143.8698,143.7750,143.8009,143.8100,22147549,42234,0
2024-02-05 12:42:00,143.8110,143.7400,143.7450,143.7900,22095973,27942,0
2024-02-05 12:41:00,143.8000,143.7100,143.7700,143.7421,22059935,21935,0
2024-02-05 12:40:00,143.8500,143.7100,143.7600,143.7700,22029629,51514,0
2024-02-05 12:39:00,143.8500,143.7500,143.7950,143.7799,21965575,37366,0
2024-02-05 12:38:00,143.8500,143.6800,143.6800,143.7900,21912791,54484,0
2024-02-05 12:37:00,143.7700,143.6000,143.7100,143.6700,21848121,45432,0
2024-02-05 12:36:00,143.7750,143.6600,143.6650,143.7185,21786250,81321,0
2024-02-05 12:35:00,143.6800,143.4300,143.4400,143.6800,21691768,75470,0
2024-02-05 12:34:00,143.4900,143.3950,143.3950,143.4350,21599284,36319,0
2024-02-05 12:33:00,143.4100,143.3199,143.4050,143.3950,21552208,52321,0
2024-02-05 12:32:00,143.4300,143.3800,143.3850,143.4000,21487367,28966,0
2024-02-05 12:31:00,143.5101,143.3650,143.4900,143.3850,21450514,68069,0
2024-02-05 12:30:00,143.5000,143.4000,143.4150,143.4950,21367760,95738,0
2024-02-05 12:29:00,143.4500,143.3800,143.4500,143.4100,21254848,30722,0
2024-02-05 12:28:00,143.5100,143.4500,143.4500,143.4550,21210729,38596,0
2024-02-05 12:27:00,143.5099,143.4450,143.4500,143.4500,21164269,21346,0
2024-02-05 12:26:00,143.4600,143.4100,143.4150,143.4550,21134517,35112,0
2024-02-05 12:25:00,143.5100,143.4100,143.5000,143.4199,21091972,27252,0
2024-02-05 12:24:00,143.4950,143.3915,143.3950,143.4950,21056834,43216,0
2024-02-05 12:23:00,143.4000,143.2800,143.2800,143.3975,21001637,58887,0
2024-02-05 12:22:00,143.4450,143.2300,143.3800,143.2600,20933497,53790,0
2024-02-05 12:21:00,143.4150,143.2600,143.3800,143.3700,20865922,108627,0
2024-02-05 12:20:00,143.4600,143.3450,143.4550,143.3750,20734379,34971,0
2024-02-05 12:19:00,143.5100,143.4400,143.4900,143.4600,20690672,31220,0
2024-02-05 12:18:00,143.5350,143.4700,143.5300,143.4950,20648614,20942,0
2024-02-05 12:17:00,143.5400,143.4527,143.5350,143.5300,20619482,20516,0
2024-02-05 12:16:00,143.5500,143.4999,143.5100,143.5379,20591951,28454,0
2024-02-05 12:15:00,143.5250,143.4050,143.4200,143.5050,20554757,28831,0
2024-02-05 12:14:00,143.4900,143.4250,143.4400,143.4250,20517252,29069,0
2024-02-05 12:13:00,143.4650,143.4050,143.4650,143.4300,20481464,50670,0
2024-02-05 12:12:00,143.5285,143.4300,143.4800,143.4699,20420506,41808,0
2024-02-05 12:11:00,143.5150,143.4200,143.4250,143.4700,20369114,42619,0
2024-02-05 12:10:00,143.5400,143.4000,143.5200,143.4300,20317227,34233,0
2024-02-05 12:09:00,143.5500,143.4600,143.5050,143.5075,20274585,25132,0
2024-02-05 12:08:00,143.5500,143.4700,143.5500,143.5050,20241936,33648,0
2024-02-05 12:07:00,143.6300,143.5100,143.5100,143.5500,20191758,42888,0
2024-02-05 12:06:00,143.6000,143.5100,143.5550,143.5200,20137375,39200,0
2024-02-05 12:05:00,143.6200,143.5500,143.5750,143.5550,20088248,34688,0
2024-02-05 12:04:00,143.5750,143.4650,143.4650,143.5700,20044491,31689,0
2024-02-05 12:03:00,143.5100,143.3800,143.4250,143.4700,20004927,60080,0
2024-02-05 12:02:00,143.5400,143.4200,143.4700,143.4248,19934639,38186,0
2024-02-05 12:01:00,143.5300,143.4450,143.4800,143.4800,19887885,37636,0
2024-02-05 12:00:00,143.6000,143.4700,143.6000,143.4900,19842376,57876,0
2024-02-05 11:59:00,143.6400,143.5850,143.6052,143.6000,19771561,34502,0
2024-02-05 11:58:00,143.6300,143.5400,143.6150,143.6100,19727315,38941,0
2024-02-05 11:57:00,143.7000,143.6000,143.7000,143.6100,19679683,41219,0
2024-02-05 11:56:00,143.8100,143.6900,143.8000,143.6989,19628589,56006,0
2024-02-05 11:55:00,143.8200,143.7400,143.7400,143.8000,19556253,47360,0
2024-02-05 11:54:00,143.8300,143.7140,143.7500,143.7500,19497086,38397,0
2024-02-05 11:53:00,143.7600,143.6400,143.6600,143.7600,19448468,34308,0
2024-02-05 11:52:00,143.6600,143.5085,143.5200,143.6580,19403208,37506,0
2024-02-05 11:51:00,143.6500,143.4700,143.6335,143.5050,19354983,48290,0
2024-02-05 11:50:00,143.6500,143.5000,143.5200,143.6500,19294634,57634,0
2024-02-05 11:49:00,143.5200,143.4000,143.4000,143.5200,19226642,30050,0
2024-02-05 11:48:00,143.4950,143.4000,143.4950,143.4000,19189038,60088,0
2024-02-05 11:47:00,143.4900,143.3600,143.4150,143.4900,19117683,36209,0
2024-02-05 11:46:00,143.5000,143.4000,143.4650,143.4150,19072559,33915,0
2024-02-05 11:45:00,143.5250,143.4650,143.4650,143.4700,19030696,24271,0
2024-02-05 11:44:00,143.5000,143.4200,143.4200,143.4600,18998020,35073,0
2024-02-05 11:43:00,143.4400,143.3600,143.3800,143.4200,18955521,23629,0
2024-02-05 11:42:00,143.4600,143.3500,143.4200,143.3850,18920898,43976,0
2024-02-05 11:41:00,143.5450,143.4100,143.5300,143.4250,18864884,60147,0
2024-02-05 11:40:00,143.6000,143.5000,143.5900,143.5399,18791268,63754,0
2024-02-05 11:39:00,143.6500,143.5800,143.5880,143.5850,18715862,36026,0
2024-02-05 11:38:00,143.6500,143.5800,143.6100,143.5900,18671284,27944,0
2024-02-05 11:37:00,143.6300,143.5000,143.5000,143.6000,18634317,54482,0
2024-02-05 11:36:00,143.5400,143.4900,143.5300,143.5100,18564818,38031,0
2024-02-05 11:35:00,143.5650,143.4350,143.5200,143.5300,18516654,42696,0
2024-02-05 11:34:00,143.5300,143.4100,143.4300,143.5300,18462150,28287,0
2024-02-05 11:33:00,143.4500,143.3950,143.4400,143.4321,18425404,26162,0
2024-02-05 11:32:00,143.4500,143.3250,143.3250,143.4500,18394175,42467,0
2024-02-05 11:31:00,143.4150,143.3300,143.3500,143.3300,18341871,27670,0
2024-02-05 11:30:00,143.4088,143.3100,143.3100,143.3600,18304587,31269,0
2024-02-05 11:29:00,143.3900,143.2500,143.3900,143.3100,18263750,44261,0
2024-02-05 11:28:00,143.5150,143.3600,143.5050,143.3900,18206350,32344,0
2024-02-05 11:27:00,143.5300,143.3100,143.3200,143.5100,18162473,57690,0
2024-02-05 11:26:00,143.4000,143.2700,143.3800,143.3253,18093783,48353,0
2024-02-05 11:25:00,143.5580,143.2800,143.5500,143.3700,18035369,61564,0
2024-02-05 11:24:00,143.6300,143.4600,143.4600,143.5600,17957206,53008,0
2024-02-05 11:23:00,143.5100,143.4100,143.4850,143.4500,17894206,48050,0
2024-02-05 11:22:00,143.5550,143.4550,143.5500,143.4950,17836710,56141,0
2024-02-05 11:21:00,143.7250,143.5600,143.7150,143.5700,17768953,67398,0
2024-02-05 11:20:00,143.7200,143.6100,143.6100,143.7150,17684435,43665,0
2024-02-05 11:19:00,143.6500,143.5550,143.6500,143.6000,17630261,53298,0
2024-02-05 11:18:00,143.6950,143.6200,143.6700,143.6600,17565559,39114,0
2024-02-05 11:17:00,143.7580,143.6300,143.7100,143.6700,17516628,51498,0
2024-02-05 11:16:00,143.7800,143.6200,143.6450,143.7200,17452548,45300,0
2024-02-05 11:15:00,143.7253,143.6100,143.6750,143.6480,17396637,47824,0
2024-02-05 11:14:00,143.6701,143.5400,143.5650,143.6701,17335779,30373,0
2024-02-05 11:13:00,143.6900,143.5000,143.6700,143.5700,17292763,43875,0
2024-02-05 11:12:00,143.7500,143.5900,143.6000,143.6700,17237346,39716,0
2024-02-05 11:11:00,143.7599,143.6050,143.7400,143.6050,17187393,44451,0
2024-02-05 11:10:00,143.7600,143.6400,143.7500,143.7500,17129031,46523,0
2024-02-05 11:09:00,143.7800,143.7300,143.7603,143.7492,17066498,45119,0
2024-02-05 11:08:00,143.8284,143.7150,143.7700,143.7650,17011226,32927,0
2024-02-05 11:07:00,143.8150,143.5650,143.5650,143.7700,16967313,61120,0
2024-02-05 11:06:00,143.5600,143.4700,143.5600,143.5500,16890620,53819,0
2024-02-05 11:05:00,143.5900,143.4500,143.5200,143.5600,16821971,38388,0
2024-02-05 11:04:00,143.6200,143.4800,143.5650,143.5200,16767880,61590,0
2024-02-05 11:03:00,143.7783,143.5200,143.7783,143.5700,16690268,27713,0
2024-02-05 11:02:00,143.8681,143.6650,143.8400,143.7700,16647809,45074,0
2024-02-05 11:01:00,143.8400,143.6400,143.6900,143.8400,16590349,34039,0
2024-02-05 11:00:00,143.7900,143.6700,143.7100,143.6950,16545996,48235,0
2024-02-05 10:59:00,143.8400,143.7150,143.8000,143.7197,16483022,52722,0
2024-02-05 10:58:00,143.7900,143.6300,143.7147,143.7900,16414756,53533,0
2024-02-05 10:57:00,143.8050,143.7000,143.7600,143.7100,16347532,61772,0
2024-02-05 10:56:00,143.7800,143.6900,143.7250,143.7600,16268956,52300,0
2024-02-05 10:55:00,143.7243,143.5000,143.5350,143.7200,16202574,108730,0
2024-02-05 10:54:00,143.5800,143.4950,143.5700,143.5350,16073965,44069,0
2024-02-05 10:53:00,143.6000,143.4100,143.4374,143.5700,16018116,35936,0
2024-02-05 10:52:00,143.5700,143.4400,143.4950,143.4400,15970116,50735,0
2024-02-05 10:51:00,143.6900,143.4800,143.6350,143.4800,15905244,56730,0
2024-02-05 10:50:00,143.7000,143.5311,143.6600,143.6350,15830800,71584,0
2024-02-05 10:49:00,143.6600,143.4700,143.4950,143.6600,15744745,45592,0
2024-02-05 10:48:00,143.6000,143.4899,143.5950,143.4999,15680574,45222,0
2024-02-05 10:47:00,143.6200,143.3500,143.4050,143.5950,15616513,89983,0
2024-02-05 10:46:00,143.6400,143.3700,143.6300,143.4050,15501832,113261,0
2024-02-05 10:45:00,143.6782,143.5700,143.6500,143.6200,15363851,62888,0
2024-02-05 10:44:00,143.7900,143.6200,143.7750,143.6576,15282385,58093,0
2024-02-05 10:43:00,143.8400,143.6300,143.6500,143.7800,15208072,60946,0
2024-02-05 10:42:00,143.6400,143.5000,143.5600,143.6300,15130545,70220,0
2024-02-05 10:41:00,143.6300,143.4300,143.6000,143.5400,15039056,156696,0
2024-02-05 10:40:00,143.8300,143.5900,143.8200,143.5900,14852028,94752,0
2024-02-05 10:39:00,143.9700,143.8100,143.9556,143.8236,14735923,91678,0
2024-02-05 10:38:00,144.0100,143.8600,143.9200,143.9700,14627991,59104,0
2024-02-05 10:37:00,143.9500,143.7700,143.8100,143.9350,14548896,47931,0
2024-02-05 10:36:00,143.9280,143.7500,143.9000,143.8100,14484308,81368,0
2024-02-05 10:35:00,143.9850,143.8400,143.8500,143.8800,14379934,62111,0
2024-02-05 10:34:00,143.9900,143.7000,143.7200,143.8300,14295572,71669,0
2024-02-05 10:33:00,143.9799,143.6600,143.9200,143.7100,14201645,206484,0
2024-02-05 10:32:00,144.0700,143.9150,144.0450,143.9200,13955841,80718,0
2024-02-05 10:31:00,144.2450,144.0400,144.2450,144.0500,13848068,90247,0
2024-02-05 10:30:00,144.4300,144.2300,144.4300,144.2420,13729402,210758,0
2024-02-05 10:29:00,144.5469,144.4100,144.4450,144.4300,13483942,57642,0
2024-02-05 10:28:00,144.6100,144.4100,144.5750,144.4550,13412477,83057,0
2024-02-05 10:27:00,144.6600,144.5100,144.6600,144.5799,13304464,194389,0
2024-02-05 10:26:00,144.7390,144.5900,144.6200,144.6640,13082411,60165,0
2024-02-05 10:25:00,144.6800,144.5461,144.6350,144.6200,13001009,64392,0
2024-02-05 10:24:00,144.8900,144.6250,144.7100,144.6250,12911543,74584,0
2024-02-05 10:23:00,144.7800,144.5200,144.6100,144.7068,12813966,74326,0
2024-02-05 10:22:00,144.7900,144.3600,144.4900,144.6210,12718044,120315,0
2024-02-05 10:21:00,144.6300,144.4550,144.6200,144.4724,12568668,143083,0
2024-02-05 10:20:00,145.0100,144.6300,145.0000,144.6300,12381215,145643,0
2024-02-05 10:19:00,145.0650,144.8600,144.9400,144.9900,12199601,205367,0
2024-02-05 10:18:00,145.0801,144.8700,145.0800,144.9500,11943158,174693,0
2024-02-05 10:17:00,145.2900,145.0400,145.2500,145.0800,11723500,142806,0
2024-02-05 10:16:00,145.4700,145.2300,145.3750,145.2550,11537123,167048,0
2024-02-05 10:15:00,145.4100,145.2400,145.3100,145.3750,11322722,159264,0
2024-02-05 10:14:00,145.3700,144.9698,144.9700,145.3300,11118438,143178,0
2024-02-05 10:13:00,145.2200,144.9100,145.2100,144.9700,10944289,129071,0
2024-02-05 10:12:00,145.2300,145.0700,145.1400,145.2200,10780601,108639,0
2024-02-05 10:11:00,145.1300,145.0050,145.0750,145.1300,10645658,121504,0
2024-02-05 10:10:00,145.1500,144.8800,144.8800,145.0700,10503404,138563,0
2024-02-05 10:09:00,144.9700,144.8000,144.8100,144.8700,10336351,71709,0
2024-02-05 10:08:00,144.8400,144.6700,144.8100,144.7700,10243800,79163,0
2024-02-05 10:07:00,144.9100,144.7000,144.9100,144.8056,10128977,70003,0
2024-02-05 10:06:00,145.1700,144.7500,145.0600,144.9600,10037964,162596,0
2024-02-05 10:05:00,145.0700,144.5050,144.6800,145.0600,9839922,194159,0
2024-02-05 10:04:00,145.0000,144.6300,144.8200,144.6800,9600798,132392,0
2024-02-05 10:03:00,145.0100,144.7200,145.0100,144.8150,9426890,124852,0
2024-02-05 10:02:00,145.2800,144.9800,145.0550,145.0000,9256833,207968,0
2024-02-05 10:01:00,145.2000,144.7700,144.8400,145.0500,8998584,182692,0
2024-02-05 10:00:00,144.8900,144.6800,144.8300,144.8450,8771253,151153,0
2024-02-05 09:59:00,144.8700,144.6100,144.6400,144.8450,8566522,106204,0
2024-02-05 09:58:00,144.8199,144.6000,144.8100,144.6400,8433384,101869,0
2024-02-05 09:57:00,145.1800,144.8000,145.1800,144.8100,8302712,244889,0
2024-02-05 09:56:00,145.2200,145.0300,145.0500,145.2000,8018591,134959,0
2024-02-05 09:55:00,145.1700,145.0100,145.0150,145.0595,7848321,166998,0
2024-02-05 09:54:00,145.0150,144.7300,144.7300,145.0119,7636791,115423,0
2024-02-05 09:53:00,145.0100,144.6400,144.8850,144.7350,7494725,205868,0
2024-02-05 09:52:00,144.9150,144.5700,144.6100,144.8850,7235746,114212,0
2024-02-05 09:51:00,144.6650,144.4900,144.5800,144.6200,7090996,124848,0
2024-02-05 09:50:00,144.7700,144.4400,144.6100,144.6031,6926806,135692,0
2024-02-05 09:49:00,144.8500,144.5300,144.8462,144.6100,6753555,256934,0
2024-02-05 09:48:00,144.9300,144.7400,144.7700,144.8500,6453956,161917,0
2024-02-05 09:47:00,144.8200,144.4650,144.4750,144.7700,6255766,158665,0
2024-02-05 09:46:00,144.4800,144.2339,144.2800,144.4700,6060311,172710,0
2024-02-05 09:45:00,144.4400,144.1500,144.3050,144.2800,5861185,120110,0
2024-02-05 09:44:00,144.4200,144.2400,144.4100,144.3080,5702359,82106,0
2024-02-05 09:43:00,144.4400,144.1500,144.2501,144.4300,5596074,117588,0
2024-02-05 09:42:00,144.4000,144.2000,144.2594,144.2700,5451370,94843,0
2024-02-05 09:41:00,144.4800,144.1200,144.4700,144.2550,5335343,184928,0
2024-02-05 09:40:00,144.7840,144.4300,144.7300,144.4700,5108667,173374,0
2024-02-05 09:39:00,144.8100,144.5500,144.6600,144.7246,4894871,349514,0
2024-02-05 09:38:00,144.7800,144.3950,144.3950,144.6800,4510720,171419,0
2024-02-05 09:37:00,144.8500,144.1600,144.7900,144.3900,4298772,335759,0
2024-02-05 09:36:00,144.8460,144.3300,144.3700,144.7900,3878760,193287,0
2024-02-05 09:35:00,144.5700,144.3500,144.4400,144.3600,3647618,221054,0
2024-02-05 09:34:00,144.5200,143.7850,143.7850,144.4402,3373721,368056,0
2024-02-05 09:33:00,143.8600,143.4700,143.5400,143.7900,2949873,159461,0
2024-02-05 09:32:00,143.9200,143.5128,143.7700,143.5318,2730890,198636,0
2024-02-05 09:31:00,144.0900,143.4700,143.5300,143.7800,2462496,314742,0
2024-02-05 09:30:00,143.5700,142.7800,142.8200,143.5200,2062183,1059235,0
2024-02-05 09:29:00,143.0500,142.9000,143.0100,142.9000,805551,10624,0
2024-02-05 09:28:00,143.0800,142.7300,142.7300,143.0500,787259,19465,0
2024-02-05 09:27:00,143.0100,142.7100,142.9000,142.7100,752600,15795,0
2024-02-05 09:26:00,143.0350,142.8900,142.9000,142.9700,720776,6203,0
2024-02-05 09:25:00,143.1400,142.8000,143.0100,142.8960,707275,18525,0
2024-02-05 09:24:00,143.1400,143.0600,143.1400,143.0600,669395,700,0
2024-02-05 09:23:00,143.1000,143.1000,143.1000,143.1000,667517,292,0
2024-02-05 09:22:00,143.1800,143.1000,143.1800,143.1000,666289,4317,0
2024-02-05 09:21:00,143.1800,143.1500,143.1500,143.1500,659925,677,0
2024-02-05 09:20:00,143.0757,143.0700,143.0700,143.0757,658686,490,0
2024-02-05 09:19:00,143.0606,143.0600,143.0606,143.0600,657322,200,0
2024-02-05 09:18:00,143.1000,143.0600,143.1000,143.0600,657102,200,0
2024-02-05 09:17:00,143.1000,143.0600,143.0802,143.0600,656480,1808,0
2024-02-05 09:16:00,143.1000,143.0801,143.1000,143.0801,653256,498,0
2024-02-05 09:15:00,143.0500,142.9800,143.0000,143.0000,651920,1550,0
2024-02-05 09:14:00,143.0100,142.9600,143.0100,143.0000,649241,925,0
2024-02-05 09:13:00,143.0100,142.9000,142.9000,143.0000,646926,1863,0
2024-02-05 09:12:00,142.9000,142.8306,142.8700,142.9000,642682,1014,0
2024-02-05 09:11:00,142.8700,142.8700,142.8700,142.8700,640466,100,0
2024-02-05 09:10:00,142.9000,142.8600,142.8600,142.9000,639476,1060,0
2024-02-05 09:09:00,142.8700,142.8000,142.8100,142.8700,637326,1352,0
2024-02-05 09:08:00,142.8300,142.8300,142.8300,142.8300,634718,290,0
2024-02-05 09:07:00,142.8600,142.7800,142.7900,142.8600,633787,776,0
2024-02-05 09:06:00,142.8500,142.8500,142.8500,142.8500,631032,506,0
2024-02-05 09:05:00,142.8500,142.8500,142.8500,142.8500,629993,100,0
2024-02-05 09:04:00,142.7802,142.7802,142.7802,142.7802,629800,272,0
2024-02-05 09:02:00,142.8100,142.7500,142.8100,142.7500,628848,337,0
2024-02-05 09:01:00,142.8100,142.8000,142.8100,142.8100,628146,650,0
2024-02-05 09:00:00,142.8100,142.8100,142.8100,142.8100,626699,223,0
2024-02-05 08:59:00,142.7200,142.7200,142.7200,142.7200,626261,100,0
2024-02-05 08:58:00,142.7540,142.7500,142.7500,142.7500,625783,1302,0
2024-02-05 08:57:00,142.7600,142.7400,142.7500,142.7400,623177,1486,0
2024-02-05 08:56:00,142.8000,142.7700,142.7900,142.7700,621428,1212,0
2024-02-05 08:55:00,142.8200,142.7900,142.8000,142.8000,618926,2212,0
2024-02-05 08:54:00,142.8000,142.7900,142.7900,142.8000,613279,1640,0
2024-02-05 08:53:00,142.7700,142.7700,142.7700,142.7700,610875,783,0
2024-02-05 08:52:00,142.8700,142.7600,142.7800,142.7900,609998,1845,0
2024-02-05 08:51:00,142.8400,142.7401,142.7500,142.7401,605326,654,0
2024-02-05 08:50:00,142.8300,142.8000,142.8300,142.8000,603885,1383,0
2024-02-05 08:49:00,142.8000,142.7900,142.7900,142.8000,601942,600,0
2024-02-05 08:48:00,142.8200,142.8200,142.8200,142.8200,600351,111,0
2024-02-05 08:47:00,142.8100,142.8000,142.8000,142.8100,599456,647,0
2024-02-05 08:44:00,142.8000,142.7300,142.8000,142.7300,597775,580,0
2024-02-05 08:43:00,142.7300,142.7100,142.7100,142.7300,428906,752,0
2024-02-05 08:42:00,142.7300,142.7300,142.7300,142.7300,427573,100,0
2024-02-05 08:40:00,142.7400,142.7000,142.7400,142.7400,426989,1442,0
2024-02-05 08:39:00,142.7600,142.7400,142.7400,142.7600,424529,602,0
2024-02-05 08:38:00,142.7500,142.7500,142.7500,142.7500,422153,100,0
2024-02-05 08:37:00,142.8200,142.7800,142.7800,142.8200,421877,4579,0
2024-02-05 08:36:00,142.7800,142.7800,142.7800,142.7800,417034,125,0
2024-02-05 08:34:00,142.8000,142.8000,142.8000,142.8000,415965,4707,0
2024-02-05 08:33:00,142.8500,142.8000,142.8500,142.8000,410612,296,0
2024-02-05 08:32:00,142.8500,142.8000,142.8500,142.8000,409670,1901,0
2024-02-05 08:31:00,142.8500,142.8400,142.8400,142.8500,406418,1100,0
2024-02-05 08:30:00,142.8500,142.8400,142.8500,142.8500,405202,1029,0
2024-02-05 08:29:00,142.8400,142.8000,142.8000,142.8400,403251,647,0
2024-02-05 08:28:00,142.8500,142.8100,142.8500,142.8100,402058,8000,0
2024-02-05 08:27:00,142.8500,142.8500,142.8500,142.8500,393838,1698,0
2024-02-05 08:26:00,142.8300,142.8300,142.8300,142.8300,391399,119,0
2024-02-05 08:25:00,142.8500,142.8006,142.8500,142.8006,391220,1280,0
2024-02-05 08:24:00,142.9999,142.8400,142.8500,142.8500,389646,1226,0
2024-02-05 08:23:00,142.8562,142.8500,142.8562,142.8500,387629,400,0
2024-02-05 08:22:00,142.9200,142.8901,142.9200,142.8901,386059,1100,0
2024-02-05 08:20:00,143.0400,143.0000,143.0000,143.0000,383699,6810,0
2024-02-05 08:19:00,143.0708,143.0100,143.0708,143.0300,375653,1093,0
2024-02-05 08:18:00,143.1000,143.1000,143.1000,143.1000,373489,100,0
2024-02-05 08:17:00,143.0900,143.0200,143.0400,143.0900,373387,1306,0
2024-02-05 08:16:00,143.1000,143.0500,143.1000,143.0500,370973,200,0
2024-02-05 08:15:00,143.1500,143.1500,143.1500,143.1500,369692,200,0
2024-02-05 08:14:00,143.1400,143.1101,143.1400,143.1400,369402,1469,0
2024-02-05 08:13:00,143.2000,143.1500,143.1700,143.1500,367551,700,0
2024-02-05 08:12:00,143.2800,143.2000,143.2800,143.2399,365614,6930,0
2024-02-05 08:11:00,143.3500,143.3000,143.3000,143.3500,357187,1056,0
2024-02-05 08:10:00,143.2800,143.2200,143.2600,143.2800,355031,4384,0
2024-02-05 08:09:00,143.2700,143.1800,143.2300,143.2700,348157,8686,0
2024-02-05 08:08:00,143.2500,143.2489,143.2500,143.2489,336698,656,0
2024-02-05 08:07:00,143.2100,143.1700,143.2100,143.1700,335203,252,0
2024-02-05 08:06:00,143.1500,143.1500,143.1500,143.1500,334369,270,0
2024-02-05 08:05:00,143.1501,143.1500,143.1500,143.1500,333539,2631,0
2024-02-05 08:04:00,143.1900,142.6000,143.1000,143.1500,330444,9332,0
2024-02-05 08:03:00,143.2500,142.6800,142.8000,142.9000,317861,6258,0
2024-02-05 08:02:00,143.2400,142.6600,142.9700,143.2400,309400,15611,0
2024-02-05 08:01:00,143.1900,142.8200,143.1600,143.1000,286045,9129,0
2024-02-05 08:00:00,143.1200,142.7506,142.8900,143.0800,272279,45259,0
2024-02-05 07:58:00,143.0900,143.0900,143.0900,143.0900,223116,4118,0
2024-02-05 07:57:00,143.0900,143.0800,143.0800,143.0900,218352,403,0
2024-02-05 07:55:00,143.0500,143.0500,143.0500,143.0500,217302,907,0
2024-02-05 07:54:00,143.0100,143.0100,143.0100,143.0100,215656,200,0
2024-02-05 07:52:00,143.0100,143.0000,143.0000,143.0100,214534,583,0
2024-02-05 07:51:00,143.0000,143.0000,143.0000,143.0000,213759,2037,0
2024-02-05 07:50:00,142.9400,142.9400,142.9400,142.9400,211493,100,0
2024-02-05 07:48:00,142.8900,142.8900,142.8900,142.8900,210364,735,0
2024-02-05 07:47:00,142.9100,142.9100,142.9100,142.9100,208837,100,0
2024-02-05 07:46:00,142.9700,142.8900,142.9700,142.8900,208459,900,0
2024-02-05 07:45:00,143.0000,142.9600,142.9600,142.9800,206462,1582,0
2024-02-05 07:44:00,143.0000,142.8500,142.8500,142.9900,203932,4383,0
2024-02-05 07:40:00,142.9000,142.9000,142.9000,142.9000,195704,200,0
2024-02-05 07:39:00,142.9500,142.9200,142.9200,142.9400,195097,300,0
2024-02-05 07:38:00,142.9500,142.9300,142.9300,142.9500,194231,536,0
2024-02-05 07:34:00,142.8600,142.8500,142.8500,142.8600,191734,741,0
2024-02-05 07:33:00,142.8100,142.7800,142.7800,142.8100,190724,200,0
2024-02-05 07:32:00,142.7800,142.7500,142.7700,142.7500,190191,1146,0
2024-02-05 07:31:00,142.7700,142.7000,142.7700,142.7000,188355,840,0
2024-02-05 07:30:00,142.8700,142.8300,142.8700,142.8300,185852,354,0
2024-02-05 07:29:00,142.8800,142.8600,142.8800,142.8600,184977,1827,0
2024-02-05 07:28:00,142.9300,142.8800,142.9300,142.8800,182733,803,0
2024-02-05 07:27:00,142.9000,142.9000,142.9000,142.9000,180631,100,0
2024-02-05 07:26:00,143.0000,142.9900,143.0000,143.0000,179484,1128,0
2024-02-05 07:25:00,143.1000,143.0500,143.0500,143.0500,177365,3734,0
2024-02-05 07:23:00,143.0300,143.0300,143.0300,143.0300,172542,200,0
2024-02-05 07:22:00,143.0300,143.0300,143.0300,143.0300,171044,100,0
2024-02-05 07:21:00,143.0600,143.0600,143.0600,143.0600,169928,100,0
2024-02-05 07:20:00,143.0500,143.0500,143.0500,143.0500,169240,1114,0
2024-02-05 07:19:00,143.0300,143.0100,143.0300,143.0100,167845,577,0
2024-02-05 07:18:00,143.0400,143.0300,143.0300,143.0300,166547,421,0
2024-02-05 07:17:00,143.0100,143.0100,143.0100,143.0100,165206,190,0
2024-02-05 07:15:00,143.0400,143.0300,143.0400,143.0300,163809,1100,0
2024-02-05 07:14:00,143.0700,143.0600,143.0700,143.0700,162102,325,0
2024-02-05 07:13:00,143.0600,143.0600,143.0600,143.0600,161438,100,0
2024-02-05 07:12:00,143.0600,143.0500,143.0500,143.0600,161037,242,0
2024-02-05 07:10:00,143.0300,143.0000,143.0000,143.0300,159089,2049,0
2024-02-05 07:09:00,143.0000,142.9500,142.9500,142.9900,155102,698,0
2024-02-05 07:08:00,142.9600,142.9600,142.9600,142.9600,154043,175,0
2024-02-05 07:07:00,142.9700,142.9300,142.9300,142.9500,153422,423,0
2024-02-05 07:06:00,142.9400,142.8800,142.9000,142.9300,152649,3812,0
2024-02-05 07:05:00,142.9300,142.8700,142.8700,142.9300,145948,5662,0
2024-02-05 07:04:00,142.8600,142.8300,142.8300,142.8300,138094,1428,0
2024-02-05 07:03:00,142.8500,142.8400,142.8500,142.8400,135476,8231,0
2024-02-05 07:02:00,142.8500,142.8500,142.8500,142.8500,126001,3953,0
2024-02-05 07:01:00,142.9500,142.9500,142.9500,142.9500,120500,122,0
2024-02-05 07:00:00,142.9200,142.7700,142.8000,142.8800,120102,12046,0
2024-02-05 06:59:00,142.8000,142.8000,142.8000,142.8000,103116,100,0
2024-02-05 06:58:00,142.7900,142.7000,142.7000,142.7900,102699,1229,0
2024-02-05 06:57:00,142.6800,142.6500,142.6500,142.6800,100447,300,0
